"threat_id","threat:name","threat:category","threat:severity","threat:cve"
33804,"Microsoft Internet Explorer CSS Parsing Heap Corruption Vulnerability",overflow,high,"CVE-2004-0842"
34030,"Hewlett-Packard OpenView Network Node Manager nnmRptConfig.exe Remote Code Execution Vulnerability",overflow,high,"CVE-2011-0268"
33128,"Mozilla Firefox Browser Engine Memory Corruption Vulnerability",overflow,high,"CVE-2009-3382"
33815,"AOL Instant Messenger Away Message Buffer Overflow",overflow,medium,"CVE-2004-0636"
33011,"Safari WebKit XML External Entity Information Disclosure Vulnerability","info-leak",medium,"CVE-2009-1699"
33850,"Phoenix Tool Kit Adobe Pdf Reader or Acrobat Exploit","code-execution",critical,
33924,"Wireshark Packet Dect Dissector Stack Overflow Vulnerability",overflow,high,"CVE-2011-1591"
34096,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-2256"
33175,"FFmpeg vmd_read_header Integer Overflow Vulnerability",overflow,medium,
33751,"Microsoft Graphics Rendering Engine Stack Overflow Vulnerability",overflow,critical,"CVE-2010-3970"
33881,"HP OpenView NNM getnnmdata.exe CGI MaxAge Parameter Buffer Overflow",overflow,high,"CVE-2010-1553"
33867,"Adobe Flash Player ActionScript ASnative Function Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-0559"
33557,"HP OpenView NNM getnnmdata.exe CGI ICount Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1554"
32977,"Microsoft HTML Object Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-0492"
33219,"Microsoft Internet Explorer toStaticHTML Information Disclosure Vulnerability","code-execution",high,"CVE-2010-1257"
33711,"PHP Webshell Access","code-execution",high,
33032,"Adobe Foxit Reader PDF Escape Remote Command Execution","code-execution",medium,
33058,"Microsoft Internet Information Server Hit Highlighting Authentication Bypass Vulnerability","code-execution",high,"CVE-2007-2815"
34119,"Microsoft XML Editor Information Disclosure Vulnerability","info-leak",high,"CVE-2011-1280"
34001,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3654"
34006,"Apple Safari WebKit Selections Use After Free Vulnerability","code-execution",high,"CVE-2010-1812"
33275,"Microsoft Windows Web Service on Devices Remote Code Execution Vulnerability",overflow,critical,"CVE-2009-2512"
34028,"Microsoft Windows DirectX DirectShow Heap Overflow Vulnerability",overflow,critical,"CVE-2010-0250"
34065,"Microsoft Office Drawing Exception Handling Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-3335"
33734,"PHP Webshell Access","code-execution",high,
34005,"LEADTOOLS Raster Twain LtocxTwainu.dll Buffer Overflow Vulnerability",overflow,high,
33014,"BigAnt Server  HTTP URI Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2008-1914"
33880,"Adobe Acrobat and Reader 3D File Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0590"
33988,"Apple Safari Webkit Floating Point Data Type Parsing Vulnerability","code-execution",high,"CVE-2010-1807"
33129,"Oracle Java Soundbank Resource Name Stack Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0839"
34181,"IBM Rational Quality Manager and Test Lab Manager Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-4094"
33710,"PHP Webshell Access","code-execution",high,
33746,"PHP Webshell Access","code-execution",high,
33438,"CastRipper PLS File Parsing Buffer Overflow Vulnerability",overflow,medium,"CVE-2009-1667"
33448,"Apache APR_PSPrintf Memory Corruption Vulnerability","code-execution",high,"CVE-2003-0245"
33800,"Microsoft Office PowerPoint Long Filename Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0029"
34207,"DX Studio Player Firefox plug-in command injection","code-execution",high,"CVE-2009-2011"
34208,"Sun Java Web Start BasicServiceImpl Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-3563"
33235,"Adobe Flash Player Remote Memory Corruption Vulnerability","code-execution",high,"CVE-2009-3793"
34004,"FreePBX recordings interface remote code execution Vulnerability","code-execution",high,"CVE-2010-3490"
33405,"Adobe Shockwave Player Memory Corruption Vulnerability","code-execution",high,"CVE-2010-2877"
33261,"Apple Safari 3.1.1 address bar spoofing vulnerability","info-leak",high,"CVE-2008-1999"
33784,"CSLiveSupport Setup Parameter Remote Code Execution Vulnerability","code-execution",medium,"CVE-2002-1751"
33958,"Wordtrainer ORD File Parsing Buffer Overflow Vulnerability",overflow,medium,
33351,"Microsoft Windows Shell .lnk File Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-2568"
34057,"IBM solidDB Password Hash Length Remote Authentication Bypass Vulnerability","code-execution",high,
33131,"Apple Safari CSS format Argument Handling Memory Corruption Vulnerability",overflow,high,"CVE-2010-0046"
33338,"HTTP SQL Injection Attempt","sql-injection",medium,
33531,"Generic Exploit Host Webpage","code-execution",critical,
33673,"OpenSSL CMS Structure OriginatorInfo Memory Corruption","code-execution",high,"CVE-2010-0742"
33590,"Novell Teaming ajaxUploadImageFile Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-2773"
33597,"Mozilla Products Graphics and XML Features Integer Overflow Vulnerability",overflow,high,"CVE-2006-0297"
33821,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-0036"
33031,"Microsoft IIS 5.0 Indexed Directory Disclosure Vulnerability","info-leak",medium,"CVE-2000-0951"
33659,"Yahoo Toolbar ActiveX Control Denial of Service Vulnerability",dos,high,"CVE-2007-6228"
33768,"SAP Internet Transaction Server Information Disclosure","info-leak",low,"CVE-2003-0747"
33407,"Apple QuickTime _Marshaled_pUnk Arbitrary Code Execution Vulnerability","code-execution",critical,"CVE-2010-1818"
34237,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0105"
32949,"Oracle Document Capture EasyMail IMAP4 LicenseKey Buffer Overflow Vulnerability",overflow,medium,
32941,"Adobe Reader and Acrobat util.printf Stack Buffer Overflow Vulnerability","code-execution",critical,"CVE-2008-2992"
34021,"SAP Crystal Reports Directory Traversal Vulnerability","code-execution",high,
33567,"Microsoft Unified Access Gateway Mobile Portal Website XSS Vulnerability","code-execution",high,"CVE-2010-2734"
33866,"Adobe Flash Player ActionScript Integer Overflow Vulnerability",overflow,critical,"CVE-2011-0558"
33388,"Adobe Shockwave Player DIRAPI.dll Memory Corruption vulnerability","code-execution",high,"CVE-2010-2863"
33203,"Microsoft .NET XML Signature HMAC Truncation Authentication Bypass Vulnerability","info-leak",medium,"CVE-2009-0217"
33835,"HTTP SQL Injection Attempt","code-execution",medium,
33839,"Flash Player Memory Corruption Vulnerability","code-execution",high,"CVE-2011-0572"
34176,"Oracle Secure Backup Authentication Bypass Command Injection Vulnerability","code-execution",high,"CVE-2010-0904"
33519,"Opera Browser Document Writing Uninitialized Memory Access Vulnerability","code-execution",high,"CVE-2010-1728"
33483,"Microsoft Excel RealTimeData Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3240"
33201,"Microsoft Windows Media Decompression Vulnerability",overflow,critical,"CVE-2010-1879"
33872,"Adobe Acrobat and Reader Bitmap RLE8 Decompressed Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0596, CVE-2011-0592"
33803,"Microsoft Windows MHTML Protocol Handle Cross Domain Scripting Vulnerability","info-leak",high,"CVE-2011-0096"
33242,"Adobe Flash Player Use After Free Vulnerability","code-execution",high,"CVE-2010-2164"
33898,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0101"
33878,"Adobe Acrobat and Reader 3D File Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0593"
33222,"Microsoft Windows Cumulative Security Update of ActiveX Kill Bits","code-execution",low,"CVE-2010-0252"
33132,"Oracle Java Web Start Launch Command-Line Injection Vulnerability","code-execution",high,
33462,"Mozilla Firefox Marquee Denial of Service Vulnerability",dos,medium,"CVE-2006-2723"
33921,"IcePack Exploit Attack","code-execution",critical,
33419,"Snapshot Viewer for Microsoft Access ActiveX Control Arbitrary File Download Vulnerability","code-execution",critical,"CVE-2008-2463"
33537,"VMware SpringSource Spring Framework class.classloader Remote Code Execution","code-execution",medium,"CVE-2010-1622"
33160,"HP OpenView Network Node Manager OvWebHelp.exe Buffer Overflow Vulnerability","code-execution",high,"CVE-2009-4178"
33046,"Microsoft Sharepoint Server 2007 Cross Site Scripting Vulnerability","info-leak",high,"CVE-2010-0817"
33954,"Adobe Flash Player SWF File Parsing Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-0609"
33938,"Oracle Java Unsigned Applet Applet2ClassLoader Remote Code Execution Vulnerability","code-execution",medium,"CVE-2010-4452"
33528,"HP OpenView NNM ovwebsnmpsrv Invalid Option Buffer Overflow",overflow,high,"CVE-2010-1960"
33897,"Microsoft PowerPoint OfficeArt Atom RCE Vulnerability","code-execution",high,"CVE-2011-0976"
32966,"Sun Java System Web Server WebDAV Unspecified Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0387"
33922,"IcePack Exploit Attack","code-execution",critical,
32989,"uTorrent Torrent File Announce Header Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2007-0927"
33118,"Novell iPrint Client Date Time Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2009-1569"
33263,"Windows Command Bind Shell Access","code-execution",critical,
33473,"Apple OSX CFNetwork HTTP 301 Status Denial of Service Vulnerability",dos,low,"CVE-2007-0464"
33386,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0075"
33517,"Apple Safari Webkit Option Element ContentEditable Code Execution Vulnerability","code-execution",high,"CVE-2010-1396"
32931,"VLC Media Player Remote Stack Buffer Overflow Vulnerability",overflow,medium,
33956,"VLC Media Player libmodplug S3M File Parsing Buffer Overflow Vulnerability",overflow,high,
33093,"Microsoft Windows Media Services Logging ISAPI Buffer Overflow",dos,medium,"CVE-2003-0227"
33559,"Microsoft Internet Explorer Table Handling Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3962"
33241,"Adobe Flash Player ASnative FunctionMemory Corruption Vulnerability",overflow,high,"CVE-2010-2188"
33787,"Microsoft Internet Information Services ASP Handling Code Execution Vulnerability",overflow,medium,"CVE-2008-0075"
33706,"Novell iPrint Client ExecuteRequest Debug Parameter Buffer Overflow Vulnerability",overflow,high,"CVE-2010-3106"
33719,"PHP Webshell Access","code-execution",high,
34056,"Google Chrome Uninitialized bug_report Pointer Code Execution","code-execution",high,
32979,"Microsoft Internet Explorer HTML Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-0805"
33253,"Apple Quicktime for Windows QTPlugin.ocx ActiveX Control SetBgColor Denial of Service",dos,high,"CVE-2008-0778"
32987,"Microsoft Internet Explorer Deleted Object Cache Memory Corruption Vulnerability","code-execution",high,"CVE-2010-0244"
33972,"Adobe Flash Player Memory Corruption Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0627"
32940,"Adobe Acrobat and Reader Collab JavaScript Method Remote Code Execution Vulnerability","code-execution",critical,"CVE-2009-0927"
33586,"PHP Webshell Access","code-execution",high,
33737,"PHP Webshell Access","code-execution",high,
33831,"Mozilla Firefox Javascript HTML Escaped Low Surrogate Characters","code-execution",high,"CVE-2008-4066"
33851,"Adobe Acrobat and Reader Tiff File Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0188"
33260,"Apple Safari 3.1.1 remote denial of service vulnerability",dos,medium,"CVE-2008-2001"
33285,"Microsoft Windows Vector Markup Language Buffer Overrun Vulnerability",overflow,critical,"CVE-2007-0024"
33816,"Firefox Balloc Function Array Indexing Error","code-execution",high,"CVE-2009-0689"
33095,"ActivePerl perlIIS.dll Buffer Overflow Vulnerability",overflow,medium,"CVE-2001-0815"
33498,"Microsoft Windows Media Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-2745"
34250,"Data Dynamics ActiveX SaveLayoutChanges Method Arbitrary File Write","code-execution",high,
33229,"Novell iPrint Client Target Frame Parameter Buffer Overflow",overflow,medium,"CVE-2009-1568"
33948,"RealNetworks Realplayer RecordClip Parameter Injection Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-3749"
33942,"JPEG File With Embeded JavaScript Obfuscation Exploit","code-execution",high,
33336,"PHP Remote File Inclusion Vulnerability","code-execution",medium,
34094,"RealNetworks RealPlayer FLV Parsing Integer Overflow Vulnerability",overflow,high,"CVE-2010-3000"
33570,"Microsoft Unified Access Gateway Redirection Spoofing Vulnerability","code-execution",high,"CVE-2010-2732"
33124,"PHP Nuke HTTP Referer Header SQL Injection Vulnerability","sql-injection",medium,"CVE-2007-1061"
34064,"Microsoft Office MSO Large SPID Read AV Denial of Service Vulnerability",dos,medium,"CVE-2010-3336"
34155,"IBM Lotus Domino NSFComputeEvaluateExt Stack Buffer Overflow Vulnerability",overflow,high,
33764,"Oracle 9i HTTP Server soapConfig.xml Access Vulnerability","info-leak",low,"CVE-2002-0568"
33890,"Microsoft OpenType Compact Font Format Driver Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0034"
32961,"HP OpenView Network Node Manager ovlogin.exe Parameter Buffer Overflow",overflow,high,"CVE-2009-4176"
33873,"Adobe Acrobat and Reader 3D Font Parsing Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0594"
33957,"RealArcade StubbyUtil.ProcessMgr.1 ActiveX Control Arbitrary Command Execution Vulnerability","code-execution",high,
34191,"Coreimpact Client Office Exploit","code-execution",critical,
33998,"Microsoft Internet Explorer Object Management Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1345"
33915,"HP OpenView Performance Insight Server Hidden Account Code Execution Vulnerability","code-execution",high,"CVE-2011-0276"
33278,"Microsoft Internet Explorer iepeers Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0806"
33535,"HP OpenView Network Node Manager netmon.exe Stack Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1551, CVE-2010-2703"
33983,"Apple Safari Webkit CSS Rule Deletion Memory Corruption Vulnerability","code-execution",high,
32882,"Qbik WinGate Remote HTTP Request Buffer Overflow Vulnerability",overflow,high,"CVE-2006-2926"
34114,"Microsoft Excel Buffer Overrun Vulnerability","code-execution",high,"CVE-2011-1276"
34190,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0105"
33341,"e107 BBCode Arbitrary PHP Code Execution Vulnerability","code-execution",high,"CVE-2010-2099"
33715,"PHP Webshell Access","code-execution",high,
34235,"Microsoft Excel Extra Out of Boundary Record Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3239"
33919,"Firepack Toolkit Obfuscation Exploit","code-execution",critical,
33663,"Apache ap_escape_html Memory Allocation Denial Of Service Vulnerability",overflow,high,"CVE-2004-0493"
33877,"HP OpenView Network Node Manager OvJavaLocale Buffer Overflow Vulnerability",overflow,high,"CVE-2010-2709"
33997,"Adobe Flash Player Remote Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-1297"
33281,"Microsoft MDAC RDS.DataSpace ActiveX Code Execution","code-execution",critical,"CVE-2006-0003"
34194,"GIF File With Embeded JavaScript Obfuscation Exploit","code-execution",medium,
33641,"Mozilla Firefox browser engine multiple unspecified vulnerabilities","code-execution",medium,"CVE-2007-3734"
34118,"Microsoft Vector Markup Language Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1266"
33390,"Microsoft Internet Explorer HTML Objects Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2008-3476"
33042,"IPS and AntiVirus Script Evasion Technique Detected","code-execution",medium,
33410,"Microsoft Windows DirectShow MEPG2 ActiveX Remote Buffer Overflow Vulnerability",overflow,critical,"CVE-2008-0015"
34179,"VMWare Infrastructure Client tsgetxu71ex552.dll ActiveX Vulnerability",overflow,high,"CVE-2011-2217"
33010,"Foxit Reader PDF File Action Security Bypass Vulnerability","code-execution",medium,"CVE-2009-0836"
34166,"phpMyAdmin Setup.php Static Code Injection vulnerability","code-execution",high,"CVE-2009-1151"
33747,"Microsoft Internet Explorer Table Handling Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3962"
33350,"Mozilla Firefox before 3.6.6 Remote Spoofing Vulnerability","info-leak",medium,"CVE-2010-1206"
34164,"Apache Tomcat Windows Installer Default Account Access Vulnerability","code-execution",high,"CVE-2009-3548"
33689,"Microsoft Internet Explorer HTML Object Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3340"
33525,"Novell iManager Class Name Remote Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1929"
33295,"Microsoft PowerPoint TextBytesAtom Record Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0033"
33767,"phpMyAdmin sql.php goto Parameter PHP File Include Vulnerability","code-execution",high,"CVE-2001-0478"
32997,"Microsoft Visio Attribute Validation Memory Corruption Vulnerability","code-execution",medium,"CVE-2010-0254"
33166,"Apple Safari HTML Image Element Handling Use After Free Vulnerability","code-execution",high,"CVE-2010-0054"
33632,"Microsoft Windows Media Decompression Vulnerability",overflow,critical,"CVE-2010-1879"
33996,"Adobe Flash Player Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-2884"
33952,"Microsoft PowerPoint TimeNodeContainer Record Parsing Code Execution Vulnerability","code-execution",high,"CVE-2011-0655"
33289,"Apache Tomcat Directory Traversal Vulnerability","info-leak",medium,"CVE-2008-5515"
33917,"RealNetworks RealPlayer ActiveX Control CDDA URI Remote Code Execution Vulnerability",overflow,high,"CVE-2010-3747"
33801,"Microsoft Office PowerPoint Long Filename Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0029"
33334,"Snort URIContent Rules Detection Evasion Vulnerability","info-leak",low,"CVE-2006-2769"
33900,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0104"
34133,"Microsoft Active Directory Certificate Services Cross-site Scripting Vulnerability","code-execution",medium,"CVE-2011-1264"
33423,"Microsoft Uniscribe Font Parsing Engine Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-2738"
33990,"Oracle Java Unsigned Applet Applet2ClassLoader Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-4452"
33356,"Microsoft Internet Explorer Race Condition Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-2558"
32984,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-0075"
33580,"GStreamer QuickTime stss Atom Parsing Heap Overflow Vulnerability",overflow,medium,"CVE-2009-0398"
33721,"Apple QuickTime Streaming Debug Error Logging Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1799"
34003,"Adobe Shockwave Player Memory Corruption vulnerability","code-execution",high,"CVE-2010-2872"
34182,"Microsoft Internet Explorer Time Element Memory Corruption Vulnerability",overflow,critical,"CVE-2011-1256"
33743,"Microsoft Windows Movie Maker Memory Corruption Vulnerability","code-execution",high,"CVE-2010-2564"
33819,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-0035"
33230,"Ultra Office ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2008-3878"
33533,"HP OpenView NNM ovet_demandpoll.exe Format String Vulnerability","code-execution",high,"CVE-2010-1550"
33100,"Microsoft ASN.1 Library Heap Overflow Vulnerability",overflow,critical,"CVE-2003-0818"
33234,"Adobe Flash Player DefineMorphShape Parsing Memory Corruption Vulnerability",dos,medium,"CVE-2010-2181"
33853,"Microsoft Windows Media Player DVR-MS Remote Code Execution Vulnerability","code-execution",critical,"CVE-2011-0042"
33150,"Apple QuickTime FlashPix Movie File Integer Overflow Vulnerability",overflow,high,"CVE-2010-0519"
33598,"Mozilla Products Graphics and XML Features Integer Overflow Vulnerability","code-execution",high,"CVE-2006-0297"
33041,"Acrobat Reader Tiff File Parsing Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-0188"
33575,"PHP Webshell Access","code-execution",high,
33947,"Winamp in_midi MUS File Timestamp Parsing Buffer Overflow Vulnerability",overflow,high,"CVE-2010-4370"
33174,"Google Chrome File Type Security Bypass Vulnerability","info-leak",medium,"CVE-2009-3931"
34255,"AOL ActiveX AppContext Buffer Overflow Vulnerability",overflow,high,
32988,"SSReader Pdg2 ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2007-5892"
33604,"Mozilla Firefox iframe.contentWindow.focus Deleted Object Reference Vulnerability","code-execution",high,"CVE-2006-1993"
33396,"Adobe Shockwave Player DIRAPI.dll Memory Corruption vulnerability","code-execution",high,"CVE-2010-2880"
33774,"Microsoft IIS WebDAV Authentication Bypass","info-leak",high,"CVE-2009-1676"
33288,"Adobe Reader JavaScript getAnnots Method Memory Corruption Vulnerability",overflow,high,"CVE-2009-1492"
33544,"Apple Safari KWQListIteratorImpl HTML Tag Handling Denial Of Service Vulnerability",dos,high,"CVE-2006-1986"
33640,"Mozilla Firefox browser engine multiple unspecified vulnerabilities","code-execution",medium,"CVE-2007-3734"
33993,"Oracle Java XGetSamplePtrFromSnd Memory Corruption Vulnerability","code-execution",high,"CVE-2010-4462"
33470,"Sun Java Web Start JNLP Stack Buffer Overflow Vulnerability","code-execution",high,"CVE-2007-3655"
34089,"Realplayer vidplin.dll AVI Header Parsing Code Execution Vulnerability",overflow,high,"CVE-2010-4393"
33403,"Adobe Shockwave Director rcsL Chunk Pointer Offset Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-2867"
33699,"Microsoft Internet Explorer HTML Element Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3346"
33347,"Microsoft Office Access ActiveX Controls Remote Code Execution Vulnerability",overflow,critical,"CVE-2010-0814"
33232,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-2175, CVE-2010-2176, CVE-2010-2177, CVE-2010-2178"
33477,"Adobe PDF Reader Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3620"
33094,"Microsoft Windows Zipped File Decompression Buffer Overflow Vulnerability",overflow,high,"CVE-2004-0575"
32317,"Adobe Reader JavaScript getAnnots Method Memory Corruption Vulnerability","code-execution",critical,"CVE-2009-1492"
33950,"Microsoft PowerPoint Presentation Memory Corruption RCE Vulnerability","code-execution",high,"CVE-2011-1269"
33008,"Java Runtime Environment component Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-1423"
33463,"Mozilla Firefox Resource Protocol Local File Read Vulnerability","info-leak",medium,"CVE-2007-3073"
33683,"Microsoft Publisher Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3954"
33231,"Microsoft Windows Help Centre Malformed Escape Sequences Vulnerability","code-execution",critical,"CVE-2010-1885"
33220,"Microsoft Internet Explorer Uninitialized Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-1259, CVE-2010-1262"
33085,"HP OpenView Network Node Manager Snmp.exe CGI Buffer Overflow",overflow,high,"CVE-2009-3849"
34009,"Adobe ColdFusion FCKeditor Arbitrary File Upload Vulnerability","code-execution",medium,"CVE-2009-2265"
33345,"Mozilla Firefox Javascript HTML Escaped Low Surrogate Characters","code-execution",high,"CVE-2008-4066"
33693,"Microsoft Windows OpenType Font Double Free Code Execution Vulnerability","code-execution",high,"CVE-2010-3957"
33944,"VLC Media Player AMV File Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3275"
33552,"HP OpenView Network Node Manager ovutil.dll Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1961"
33489,"Microsoft Excel MergeCells record Memory Corruption Vulnerability","code-execution",high,"CVE-2010-3237"
34234,"Cisco Network Registrar Default Credentials Authentication Bypass Vulnerability","code-execution",high,"CVE-2011-2024"
32938,"DAZ Studio Scripting Support Remote Command Execution","code-execution",medium,"CVE-2009-4148"
33688,"Microsoft Publisher Size Value Heap Corruption Vulnerability","code-execution",high,"CVE-2010-2569"
33412,"Microsoft Office  Word RTF Object Parsing Vulnerability","code-execution",critical,"CVE-2008-4027"
33114,"SAP GUI SAPBExCommonResources ActiveX Command Execution Vulnerability",overflow,high,
33397,"Adobe Shockwave Player IML32.dll Memory Corruption vulnerability","code-execution",high,"CVE-2010-2881"
33108,"Adobe Reader Crafted PDF File Heap Corruption",overflow,high,"CVE-2006-5857"
33766,"Netscape Server WP Tag Directory Index Vulnerability","info-leak",low,"CVE-2000-0236"
34066,"Novell iPrint Client ActiveX Control call-back-url Buffer Overflow Vulnerability",overflow,high,"CVE-2010-1527"
33313,"Microsoft Office Access ActiveX Controls Remote Code Execution Vulnerability","code-execution",critical,"CVE-2010-0814"
33692,"Microsoft Windows OpenType Font Index Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-3956"
33420,"Adobe Acrobat and Reader Font SING Table Remote Stack Overflow Vulnerability",overflow,critical,"CVE-2010-2883"
33465,"Microsoft Windows Troubleshooter ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2003-0662"
34177,"Libmodplug ReadS3M Buffer Overflow Vulnerability",overflow,high,"CVE-2011-1574"
33073,"Microsoft IIS ServerVariables_JScript. asp Information Disclosure","info-leak",medium,
33070,"UltraVNC VNCLog ReallyPrint Buffer Overflow",dos,medium,"CVE-2006-1652"
34222,"Microsoft Vector Markup Language Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1266"
32956,"Oracle Document Capture EasyMail IMAP4 LicenseKey Buffer Overflow",overflow,medium,
33670,"Hyleos ChemView ActiveX Control Buffer Overflow Vulnerability",overflow,high,"CVE-2010-0679"
33411,"Microsoft Office Excel File Format Parsing Vulnerability","code-execution",critical,"CVE-2008-4264"
34109,"Microsoft Windows MHTML Mime-Formatted Request XSS Vulnerability","code-execution",high,"CVE-2011-1894"
32890,"Adobe Reader printf Stack Overflow Vulnerability","code-execution",high,"CVE-2008-2992"
33051,"Microsoft IIS: UNC Mapped Virtual Host Source Disclosure","info-leak",high,
34226,"Adobe Audition Session File Stack Buffer Overflow Vulnerability",overflow,high,"CVE-2011-0614"
33062,"Microsoft IIS UNC Path Disclosure Vulnerability","info-leak",high,
33727,"Microsoft WMITools ActiveX Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-3973"
34047,"Nullsoft Winamp MIDI Timestamp Stack Buffer Overflow",overflow,high,
34013,"MailEnable HTTP Authorization Header Buffer Overflow Vulnerability",overflow,high,"CVE-2005-1348"
33902,"Microsoft Excel Remote Code Execution Vulnerability","code-execution",high,"CVE-2011-0978"
33882,"HP OpenView Network Node Manager nnmRptConfig.exe schdParams Buffer Overflow Vulnerability",overflow,high,"CVE-2011-0267"
33704,"Generic HTTP Cross Site Scripting Attempt","code-execution",high,
33994,"Sun Java JRE Trusted Methods Chaining Remote Code Execution Vulnerability","code-execution",high,"CVE-2010-0840"
33254,"VLC HTTPd Connection Header Format String","code-execution",high,"CVE-2007-6682"
33155,"Lighttpd Mod_FastCGI Request Headers Remote Header Overflow Vulnerability",overflow,high,"CVE-2007-4727"
34025,"Apple QuickTime for Java toQTPointer Function Memory Corruption Vulnerability","code-execution",high,"CVE-2007-2175"
34200,"Beautifier Core.php BEAUT_PATH Parameter PHP File Include","code-execution",low,
33887,"Microsoft Internet Explorer Object Management Memory Corruption Vulnerability","code-execution",critical,"CVE-2011-1345"
33847,"Best Software SalesLogix SQL Injection Vulnerability","sql-injection",medium,"CVE-2004-1612"
33792,"Microsoft Windows Web Service on Devices Remote Code Execution Vulnerability",overflow,critical,"CVE-2009-2512"
33398,"Adobe Shockwave Player IML32.dll Memory Corruption Vulnerability","code-execution",high,"CVE-2010-2864"
33481,"Adobe Acrobat and Reader Font SING Table Remote Stack Overflow Vulnerability",overflow,critical,"CVE-2010-2883"
33179,"OpenOffice Word Document Table Parsing sprmTDelete Record Heap Based Buffer Overflow Vulnerability","code-execution",high,"CVE-2009-0201"
33206,"Microsoft Excel SxView Record Parsing Memory Corruption Vulnerability","code-execution",high,"CVE-2010-0821"
33545,"Adobe Flash Player Memory Corruption Vulnerability","code-execution",critical,"CVE-2010-3654"
